une	DET:ART	O	O
Charte	NOM	O	O
des	PRP:det	O	O
droits	NOM	O	O
fondamentaux	ADJ	O	O
pour	KON	O	O
plus	ADV	O	O
de	PRP	O	O
380	NUM	O	O
millions	NOM	O	O
d'	PRP	O	O
Européens	NAM	I-LOC	O
.	SENT	O	O
	
Cette	PRO:DEM	O	B-SENT
Charte	NOM	O	O
est	VER:pres	O	O
bien	ADV	O	O
en	PRP	O	O
deçà	ADV	O	O
de	PRP	O	O
la	DET:ART	O	O
Convention	NOM	O	O
européenne	ADJ	O	O
des	PRP:det	O	O
droits	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
homme	NOM	O	O
,	PUN	O	O
bien	ADV	O	O
en	PRP	O	O
deçà	ADV	O	O
des	PRP:det	O	O
conventions	NOM	O	O
ou	KON	O	O
traités	NOM	O	O
nationaux	ADJ	O	O
.	SENT	O	O
	
Elle	PRO:PER	O	B-SENT
est	VER:pres	O	O
à	PRP	O	O
l'	DET:ART	O	O
image	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
Europe	NAM	I-LOC	O
libérale	ADJ	O	O
qui	PRO:REL	O	O
se	PRO:PER	O	O
construit	VER:pres	O	O
.	SENT	O	O
	
Sur	PRP	O	B-SENT
des	PRP:det	O	O
sujets	NOM	O	O
aussi	ADV	O	O
fondamentaux	ADJ	O	O
que	KON	O	O
les	DET:ART	O	O
droits	NOM	O	O
des	PRP:det	O	O
femmes	NOM	O	O
,	PUN	O	O
les	DET:ART	O	O
droits	NOM	O	O
des	PRP:det	O	O
immigrés	VER:pper	O	O
,	PUN	O	O
le	DET:ART	O	O
droit	NOM	O	O
à	PRP	O	O
l'	DET:ART	O	O
éducation	NOM	O	O
,	PUN	O	O
le	DET:ART	O	O
droit	NOM	O	O
à	PRP	O	O
un	DET:ART	O	O
logement	NOM	O	O
,	PUN	O	O
le	DET:ART	O	O
droit	NOM	O	O
au	PRP:det	O	O
travail	NOM	O	O
ou	KON	O	O
à	PRP	O	O
un	DET:ART	O	O
revenu	NOM	O	O
décent	ADJ	O	O
,	PUN	O	O
cette	PRO:DEM	O	O
Charte	NOM	O	O
est	VER:pres	O	O
souvent	ADV	O	O
insuffisante	ADJ	O	O
,	PUN	O	O
parfois	ADV	O	O
régressive	ADJ	O	O
.	SENT	O	O
	
Parce	KON	O	B-SENT
que	KON	O	O
les	DET:ART	O	O
droits	NOM	O	O
sociaux	ADJ	O	O
sont	VER:pres	O	O
des	PRP:det	O	O
droits	NOM	O	O
fondamentaux	ADJ	O	O
pour	PRP	O	O
une	DET:ART	O	O
Europe	NAM	O	O
respectueuse	ADJ	O	O
des	PRP:det	O	O
droits	NOM	O	O
démocratiques	ADJ	O	O
et	KON	O	O
sociaux	ADJ	O	O
et	KON	O	O
des	PRP:det	O	O
libertés	NOM	O	O
,	PUN	O	O
nous	PRO:PER	O	O
défendons	VER:pres	O	O
l'	DET:ART	O	O
idée	NOM	O	O
d'	PRP	O	O
une	DET:ART	O	O
autre	ADJ	O	O
charte	NOM	O	O
qui	PRO:REL	O	O
protège	VER:pres	O	O
les	DET:ART	O	O
salariés	NOM	O	O
,	PUN	O	O
les	DET:ART	O	O
femmes	NOM	O	O
,	PUN	O	O
les	DET:ART	O	O
étrangers	NOM	O	O
,	PUN	O	O
les	DET:ART	O	O
exclus	ADJ	O	O
,	PUN	O	O
les	DET:ART	O	O
minorités	NOM	O	O
nationales	ADJ	O	O
.	SENT	O	O
	
Cette	PRO:DEM	O	B-SENT
charte	NOM	O	O
doit	VER:pres	O	O
être	VER:infi	O	O
élaborée	VER:pper	O	O
par	PRP	O	O
le	DET:ART	O	O
mouvement	NOM	O	O
social	ADJ	O	O
et	KON	O	O
non	ADV	O	O
par	PRP	O	O
un	DET:ART	O	O
cénacle	NOM	O	O
d'	PRP	O	O
élus	NOM	O	O
.	SENT	O	O
	
Parce	KON	O	B-SENT
que	PRO:REL	O	O
nous	PRO:PER	O	O
pensons	VER:pres	O	O
que	KON	O	O
le	DET:ART	O	O
processus	NOM	O	O
constituant	VER:ppre	O	O
de	PRP	O	O
l'	DET:ART	O	O
Europe	NAM	I-LOC	O
mérite	VER:pres	O	O
un	DET:ART	O	O
vrai	ADJ	O	O
débat	NOM	O	O
public	ADJ	O	O
et	KON	O	O
démocratique	ADJ	O	O
,	PUN	O	O
il	PRO:PER	O	O
ne	ADV	O	O
peut	VER:pres	O	O
y	PRO:PER	O	O
avoir	VER:infi	O	O
de	PRP	O	O
construction	NOM	O	O
politique	ADJ	O	O
de	PRP	O	O
l'	DET:ART	O	O
Europe	NAM	I-LOC	O
sans	PRP	O	O
droits	NOM	O	O
sociaux	ADJ	O	O
et	KON	O	O
sans	PRP	O	O
démocratie	NOM	O	O
.	SENT	O	O
	
C'	PRO:DEM	O	B-SENT
est	VER:pres	O	O
pourquoi	ADV	O	O
je	PRO:PER	O	O
n	VER:futu	O	O
'	PUN	O	O
ai	VER:pres	O	O
pas	ADV	O	O
voté	VER:pper	O	O
ce	PRO:DEM	O	O
projet	NOM	O	O
de	PRP	O	O
Charte	NAM	I-LOC	O
.	SENT	O	O
	
J'	PRO:PER	O	B-SENT
irai	VER:futu	O	O
voter	VER:infi	O	O
pour	PRP	O	O
une	DET:ART	O	O
autre	ADJ	O	O
charte	NOM	O	O
en	PRP	O	O
participant	VER:ppre	O	O
aux	PRP:det	O	O
manifestations	NOM	O	O
de	PRP	O	O
Biarritz	NAM	I-LOC	O
,	PUN	O	O
les	DET:ART	O	O
13	NUM	O	O
et	KON	O	O
14	NUM	O	O
octobre	NOM	O	O
,	PUN	O	O
et	KON	O	O
de	PRP	O	O
Nice	NAM	I-LOC	O
,	PUN	O	O
le	DET:ART	O	O
7	NUM	O	O
décembre	NOM	O	O
2000	NUM	O	O
.	SENT	O	O
	
Nous	PRO:PER	O	B-SENT
sommes	VER:pres	O	O
conscients	ADJ	O	O
de	PRP	O	O
ce	PRO:DEM	O	O
que	PRO:REL	O	O
le	DET:ART	O	O
processus	NOM	O	O
d'	PRP	O	O
institutionnalisation	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
Union	NOM	O	O
demande	VER:pres	O	O
également	ADV	O	O
une	DET:ART	O	O
définition	NOM	O	O
du	PRP:det	O	O
concept	NOM	O	O
de	PRP	O	O
citoyenneté	NOM	O	O
européenne	ADJ	O	O
ainsi	ADV	O	O
que	KON	O	O
la	DET:ART	O	O
construction	NOM	O	O
de	PRP	O	O
valeurs	NOM	O	O
communes	NOM	O	O
telles	PRO:DEM	O	O
que	PRO:REL	O	O
la	DET:ART	O	O
liberté	NOM	O	O
,	PUN	O	O
la	DET:ART	O	O
gouvernabilité	NOM	O	O
et	KON	O	O
la	DET:ART	O	O
stabilité	NOM	O	O
.	SENT	O	O
	
Nous	PRO:PER	O	B-SENT
voudrions	VER:cond	O	O
croire	VER:infi	O	O
que	KON	O	O
la	DET:ART	O	O
Charte	NOM	O	O
des	PRP:det	O	O
droits	NOM	O	O
fondamentaux	ADJ	O	O
vise	VER:pres	O	O
vraiment	ADV	O	O
à	PRP	O	O
renforcer	VER:infi	O	O
les	DET:ART	O	O
compétences	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
Union	NOM	O	O
et	KON	O	O
non	ADV	O	O
des	PRP:det	O	O
États	NAM	O	O
membres	NOM	O	O
,	PUN	O	O
comme	KON	O	O
l'	PRO:PER	O	O
a	VER:pres	O	O
déclaré	VER:pper	O	O
la	DET:ART	O	O
Convention	NOM	O	O
au	PRP:det	O	O
début	NOM	O	O
de	PRP	O	O
ses	DET:POS	O	O
travaux	NOM	O	O
.	SENT	O	O
	
Mais	KON	O	B-SENT
les	DET:ART	O	O
perplexités	NOM	O	O
découlent	VER:pres	O	O
de	PRP	O	O
l'	DET:ART	O	O
effet	NOM	O	O
combiné	VER:pper	O	O
qu'	KON	O	O
on	PRO:PER	O	O
aurait	VER:cond	O	O
entre	PRP	O	O
un	DET:ART	O	O
pouvoir	NOM	O	O
contraignant	VER:ppre	O	O
sur	PRP	O	O
les	DET:ART	O	O
pays	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
Union	NOM	O	O
,	PUN	O	O
aux	PRP:det	O	O
termes	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
demande	NOM	O	O
émise	VER:pper	O	O
par	PRP	O	O
le	DET:ART	O	O
Parlement	NOM	O	O
le	DET:ART	O	O
26	NUM	O	O
mars	NOM	O	O
dernier	ADJ	O	O
,	PUN	O	O
et	KON	O	O
ses	DET:POS	O	O
contenus	NOM	O	O
encore	ADV	O	O
lacunaires	ADJ	O	O
et	KON	O	O
peu	ADV	O	O
organiques	ADJ	O	O
,	PUN	O	O
que	KON	O	O
même	ADV	O	O
la	DET:ART	O	O
dernière	ADJ	O	O
version	NOM	O	O
présente	ADJ	O	O
malgré	PRP	O	O
des	PRP:det	O	O
efforts	NOM	O	O
louables	ADJ	O	O
.	SENT	O	O
	
Un	DET:ART	O	B-SENT
exemple	NOM	O	O
éclatant	ADJ	O	O
concerne	VER:pres	O	O
le	DET:ART	O	O
droit	NOM	O	O
du	PRP:det	O	O
travail	NOM	O	O
.	SENT	O	O
	
L'	DET:ART	O	B-SENT
autre	ADJ	O	O
perplexité	NOM	O	O
naît	VER:pres	O	O
de	PRP	O	O
la	DET:ART	O	O
possible	ADJ	O	O
superposition	NOM	O	O
d'	PRP	O	O
institutions	NOM	O	O
de	PRP	O	O
droit	NOM	O	O
qui	PRO:REL	O	O
découlerait	VER:cond	O	O
de	PRP	O	O
l'	DET:ART	O	O
action	NOM	O	O
des	PRP:det	O	O
cours	NOM	O	O
supranationales	ADJ	O	O
,	PUN	O	O
la	DET:ART	O	O
Cour	NAM	O	O
de	PRP	O	O
justice	NOM	O	O
des	PRP:det	O	O
Communautés	NAM	O	O
européennes	ADJ	O	O
et	KON	O	O
la	DET:ART	O	O
Cour	NAM	O	O
des	PRP:det	O	O
droits	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
homme	NOM	O	O
,	PUN	O	O
même	ADV	O	O
si	KON	O	O
cette	PRO:DEM	O	O
dernière	ADJ	O	O
est	VER:pres	O	O
l'	DET:ART	O	O
émanation	NOM	O	O
d'	PRP	O	O
une	DET:ART	O	O
convention	NOM	O	O
dépourvue	ADJ	O	O
des	PRP:det	O	O
droits	NOM	O	O
sociaux	ADJ	O	O
et	KON	O	O
économiques	ADJ	O	O
.	SENT	O	O
	
Nous	PRO:PER	O	B-SENT
ne	ADV	O	O
voudrions	VER:cond	O	O
pas	ADV	O	O
qu'	KON	O	O
une	DET:ART	O	O
déclaration	NOM	O	O
,	PUN	O	O
fût	VER:subi	O	O
-	PUN	O	O
elle	PRO:PER	O	O
improvisée	VER:pper	O	O
,	PUN	O	O
mais	KON	O	O
importante	ADJ	O	O
telle	PRO:DEM	O	O
que	KON	O	O
celle	PRO:DEM	O	O
dont	PRO:REL	O	O
nous	PRO:PER	O	O
débattons	VER:pres	O	O
,	PUN	O	O
devienne	VER:subp	O	O
à	PRP	O	O
plus	ADV	O	O
ou	KON	O	O
moins	ADV	O	O
long	ADJ	O	O
terme	NOM	O	O
autre	ADJ	O	O
chose	NOM	O	O
qu'	KON	O	O
un	DET:ART	O	O
renforcement	NOM	O	O
et	KON	O	O
une	DET:ART	O	O
extension	NOM	O	O
des	PRP:det	O	O
droits	NOM	O	O
que	KON	O	O
les	DET:ART	O	O
constitutions	NOM	O	O
nationales	ADJ	O	O
et	KON	O	O
la	DET:ART	O	O
pratique	NOM	O	O
quotidienne	ADJ	O	O
garantissent	VER:pres	O	O
et	KON	O	O
serve	ADJ	O	O
de	PRP	O	O
passe	NOM	O	O
-	PUN	O	O
partout	ADV	O	O
pour	PRP	O	O
les	PRO:PER	O	O
reconsidérer	VER:infi	O	O
.	SENT	O	O
	
En	PRP	O	B-SENT
attendant	VER:ppre	O	O
une	DET:ART	O	O
plus	ADV	O	O
grande	ADJ	O	O
clarté	NOM	O	O
,	PUN	O	O
nous	PRO:PER	O	O
nous	PRO:PER	O	O
sommes	VER:pres	O	O
abstenus	VER:pper	O	O
.	SENT	O	O
	
.	SENT	O	B-SENT
	
J'	PRO:PER	O	B-SENT
ai	VER:pres	O	O
voté	VER:pper	O	O
contre	PRP	O	O
l'	DET:ART	O	O
éventuelle	ADJ	O	O
insertion	NOM	O	O
dans	PRP	O	O
les	DET:ART	O	O
traités	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
version	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
Charte	NOM	O	O
des	PRP:det	O	O
droits	NOM	O	O
fondamentaux	ADJ	O	O
qui	PRO:REL	O	O
nous	PRO:PER	O	O
est	VER:pres	O	O
présentée	VER:pper	O	O
.	SENT	O	O
	
En	PRP	O	B-SENT
effet	NOM	O	O
,	PUN	O	O
j'	PRO:PER	O	O
aurais	VER:cond	O	O
souhaité	VER:pper	O	O
un	DET:ART	O	O
gel	NOM	O	O
de	PRP	O	O
cette	PRO:DEM	O	O
Charte	NOM	O	O
afin	KON	O	O
qu'	PRO:REL	O	O
on	PRO:PER	O	O
puisse	VER:subp	O	O
continuer	VER:infi	O	O
à	PRP	O	O
la	PRO:PER	O	O
travailler	VER:infi	O	O
,	PUN	O	O
comme	KON	O	O
le	PRO:PER	O	O
proposent	VER:pres	O	O
énormément	ADV	O	O
d'	PRP	O	O
organisations	NOM	O	O
non	ADV	O	O
gouvernementales	ADJ	O	O
de	PRP	O	O
différents	ADJ	O	O
pays	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
Union	NOM	O	O
.	SENT	O	O
	
Cette	PRO:DEM	O	B-SENT
charte	NOM	O	O
est	VER:pres	O	O
,	PUN	O	O
sur	PRP	O	O
bien	ADV	O	O
des	PRP:det	O	O
points	NOM	O	O
,	PUN	O	O
en	PRP	O	O
recul	NOM	O	O
par	PRP	O	O
rapport	NOM	O	O
aux	PRP:det	O	O
avancées	NOM	O	O
des	PRP:det	O	O
droits	NOM	O	O
et	KON	O	O
des	PRP:det	O	O
libertés	NOM	O	O
en	PRP	O	O
France	NAM	I-LOC	O
comme	KON	O	O
dans	PRP	O	O
d'	PRP	O	O
autres	ADJ	O	O
pays	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
Union	NOM	O	O
,	PUN	O	O
et	KON	O	O
de	PRP	O	O
nombreux	ADJ	O	O
textes	NOM	O	O
internationaux	ADJ	O	O
.	SENT	O	O
	
Elle	PRO:PER	O	B-SENT
ne	ADV	O	O
peut	VER:pres	O	O
servir	VER:infi	O	O
de	PRP	O	O
base	NOM	O	O
à	PRP	O	O
la	DET:ART	O	O
mise	NOM	O	O
en	PRP	O	O
place	NOM	O	O
d'	PRP	O	O
une	DET:ART	O	O
constitution	NOM	O	O
européenne	ADJ	O	O
.	SENT	O	O
	
Non	ADV	O	B-SENT
seulement	ADV	O	O
elle	PRO:PER	O	O
n'	ADV	O	O
intègre	VER:pres	O	O
pas	ADV	O	O
de	PRP	O	O
nouveaux	ADJ	O	O
droits	NOM	O	O
,	PUN	O	O
et	KON	O	O
en	PRP	O	O
particulier	ADJ	O	O
les	DET:ART	O	O
droits	NOM	O	O
sociaux	ADJ	O	O
,	PUN	O	O
mais	KON	O	O
en	PRO:PER	O	O
plus	ADV	O	O
elle	PRO:PER	O	O
est	VER:pres	O	O
en	PRP	O	O
recul	NOM	O	O
sur	PRP	O	O
le	DET:ART	O	O
statut	NOM	O	O
et	KON	O	O
la	DET:ART	O	O
place	NOM	O	O
des	PRP:det	O	O
immigrés	VER:pper	O	O
,	PUN	O	O
des	PRP:det	O	O
salariés	NOM	O	O
,	PUN	O	O
et	KON	O	O
globalement	ADV	O	O
sur	PRP	O	O
les	DET:ART	O	O
libertés	NOM	O	O
publiques	ADJ	O	O
et	KON	O	O
privées	ADJ	O	O
.	SENT	O	O
	
Le	DET:ART	O	B-SENT
vote	NOM	O	O
est	VER:pres	O	O
clos	VER:pper	O	O
.	SENT	O	O
	
(	PUN	O	B-SENT
La	DET:ART	O	O
séance	NOM	O	O
,	PUN	O	O
suspendue	VER:pper	O	O
à	PRP	O	O
13h20	NOM	O	O
,	PUN	O	O
est	VER:pres	O	O
reprise	VER:pper	O	O
à	PRP	O	O
15	NUM	O	O
heures	NOM	O	O
)	PUN	O	O
	
Progrès	NOM	O	B-SENT
vers	PRP	O	O
l'	DET:ART	O	O
adhésion	NOM	O	O
des	PRP:det	O	O
12	NUM	O	O
pays	NOM	O	O
candidats	NOM	O	O
L'	DET:ART	O	B-SENT
ordre	NOM	O	O
du	PRP:det	O	O
jour	NOM	O	O
appelle	VER:pres	O	O
en	PRP	O	O
discussion	NOM	O	O
commune	ADJ	O	O
,	PUN	O	O
les	DET:ART	O	O
rapports	NOM	O	O
,	PUN	O	O
au	PRP:det	O	O
nom	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
commission	NOM	O	O
des	PRP:det	O	O
affaires	NOM	O	O
étrangères	ADJ	O	O
,	PUN	O	O
des	PRP:det	O	O
droits	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
homme	NOM	O	O
,	PUN	O	O
de	PRP	O	O
la	DET:ART	O	O
sécurité	NOM	O	O
commune	ADJ	O	O
et	KON	O	O
de	PRP	O	O
la	DET:ART	O	O
politique	NOM	O	O
de	PRP	O	O
défense	NOM	O	O
,	PUN	O	O
sur	PRP	O	O
les	DET:ART	O	O
progrès	NOM	O	O
vers	PRP	O	O
l'	DET:ART	O	O
adhésion	NOM	O	O
des	PRP:det	O	O
douze	NUM	O	O
pays	NOM	O	O
candidats	NOM	O	O
:	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0250	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
M.	NOM	O	O
Brok	NAM	I-PER	O
,	PUN	O	O
sur	PRP	O	O
l'	DET:ART	O	O
élargissement	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
Union	NOM	O	O
européenne	ADJ	O	O
(	PUN	O	O
COM(	ABR	O	O
1999	NUM	O	O
)	PUN	O	O
500	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0341	NUM	O	O
/	PUN	O	O
2000	NUM	O	O
-	PUN	O	O
2000	NUM	O	O
/	PUN	O	O
2171(	ABR	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0238	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
M.	NOM	O	O
	
Carlsson	NAM	I-PER	B-SENT
,	PUN	O	O
sur	PRP	O	O
l'	DET:ART	O	O
Estonie	NAM	O	O
(	PUN	O	O
COM(	ABR	I-LOC	O
1999	NUM	O	O
)	PUN	O	O
504	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0027	NUM	O	O
/2000	NUM	O	O
-	PUN	O	O
1997	NUM	O	O
/	PUN	O	O
2177	NUM	O	O
(	PUN	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0239	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
Mme	NOM	O	O
Schroedter	NAM	I-PER	O
,	PUN	O	O
sur	PRP	O	O
la	DET:ART	O	O
Lettonie	NAM	O	O
(	PUN	O	O
COM(	ABR	I-LOC	O
1999	NUM	O	O
)	PUN	O	O
506	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0029	NUM	O	O
/	PUN	O	O
2000	NUM	O	O
-	PUN	O	O
1997	NUM	O	O
/	PUN	O	O
2176	NUM	O	O
(	PUN	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0240	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
Mme	NOM	O	O
Hoff	NAM	I-PER	O
,	PUN	O	O
sur	PRP	O	O
la	DET:ART	O	O
Lituanie	NAM	I-LOC	O
(	PUN	O	O
COM(	ABR	I-LOC	O
1999	NUM	O	O
)	PUN	O	O
507	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0030	NUM	O	O
/	PUN	O	O
2000	NUM	O	O
-	PUN	O	O
1997	NUM	O	O
/	PUN	O	O
2178	NUM	O	O
(	PUN	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0246	NUM	O	O
/00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
M.	NOM	O	O
Gawronski	NAM	I-PER	O
,	PUN	O	O
sur	PRP	O	O
la	DET:ART	O	O
Pologne	NAM	I-LOC	O
(	PUN	O	O
COM(	ABR	I-LOC	O
1999	NUM	O	O
)	PUN	O	O
509	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0032	NUM	O	O
/	PUN	O	O
2000	NUM	O	O
-	PUN	O	O
1997	NUM	O	O
/	PUN	O	O
2184	NUM	O	O
(	PUN	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0245	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
M.	NOM	O	O
Jürgen	NAM	I-PER	O
Schröder	NAM	I-PER	O
,	PUN	O	O
sur	PRP	O	O
la	DET:ART	O	O
République	NOM	I-ORG	O
tchèque	ADJ	I-ORG	O
(	PUN	O	O
COM(	ABR	O	O
1999	NUM	O	O
)	PUN	O	O
503	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0026	NUM	O	O
/2000	NUM	O	O
-	PUN	O	O
1997	NUM	O	O
/	PUN	O	O
2180	NUM	O	O
(	PUN	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0244	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
M.	NOM	O	O
Wiersma	NAM	I-PER	O
,	PUN	O	O
sur	PRP	O	O
la	DET:ART	O	O
Slovaquie	NAM	I-LOC	O
(	PUN	O	O
COM(	ABR	I-LOC	O
1999	NUM	O	O
)	PUN	O	O
511	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0034	NUM	O	O
/	PUN	O	O
2000	NUM	O	O
-	PUN	O	O
1997	NUM	O	O
/	PUN	O	O
2173(	ABR	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0248	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
M.	NOM	O	O
Queiró	NAM	I-PER	O
,	PUN	O	O
sur	PRP	O	O
la	DET:ART	O	O
Hongrie	NAM	I-ORG	O
(	PUN	O	O
COM(	ABR	I-LOC	O
1999	NUM	O	O
)	PUN	O	O
505	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0028	NUM	O	O
/2000	NUM	O	O
-	PUN	O	O
1997	NUM	O	O
/	PUN	O	O
2175	NUM	O	O
(	PUN	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0241	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
M.	NOM	O	O
	
Van	NAM	I-PER	B-SENT
Orden	NAM	I-PER	O
,	PUN	O	O
sur	PRP	O	O
la	DET:ART	O	O
Bulgarie	NAM	I-LOC	O
(	PUN	O	O
COM(	ABR	I-LOC	O
1999	NUM	O	O
)	PUN	O	O
501	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0024	NUM	O	O
/2000	NUM	O	O
-	PUN	O	O
1997	NUM	O	O
/	PUN	O	O
2179	NUM	O	O
(	PUN	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0247	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
Mme	NOM	O	O
Nicholson	NAM	I-PER	O
of	VER:futu	O	O
Winterbourne	NAM	I-LOC	O
,	PUN	O	O
sur	PRP	O	O
la	DET:ART	O	O
Roumanie	NAM	I-ORG	O
(	PUN	O	O
COM(	ABR	I-LOC	O
1999	NUM	O	O
)	PUN	O	O
510	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0033	NUM	O	O
/	PUN	O	O
2000	NUM	O	O
-	PUN	O	O
1997	NUM	O	O
/	PUN	O	O
2172	NUM	O	O
(	PUN	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0242	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
M.	NOM	O	O
	
Martelli	VER:pper	I-PER	B-SENT
,	PUN	O	O
sur	PRP	O	O
la	DET:ART	O	O
Slovénie	NAM	O	O
(	PUN	O	O
COM(	ABR	I-LOC	O
1999	NUM	O	O
)	PUN	O	O
512	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0035	NUM	O	O
/	PUN	O	O
2000	NUM	O	O
-	PUN	O	O
1997	NUM	O	O
/	PUN	O	O
2181	NUM	O	O
(	PUN	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0249	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
M.	NOM	O	O
Poos	NOM	I-PER	O
,	PUN	O	O
sur	PRP	O	O
Chypre	NAM	I-LOC	O
(	PUN	O	O
COM(	ABR	I-LOC	O
1999	NUM	O	O
)	PUN	O	O
502	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0025	NUM	O	O
/2000	NUM	O	O
-	PUN	O	O
1997	NUM	O	O
/	PUN	O	O
2171	NUM	O	O
(	PUN	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
;	PUN	O	O
	
(	PUN	O	B-SENT
A5	ABR	O	O
-	PUN	O	O
0243	NUM	O	O
/	PUN	O	O
00	NUM	O	O
)	PUN	O	O
de	PRP	O	O
Mme	NOM	O	O
Stenzel	NAM	I-PER	O
,	PUN	O	O
sur	PRP	O	O
Malte	NAM	I-LOC	O
(	PUN	O	O
COM(	ABR	I-LOC	O
1999	NUM	O	O
)	PUN	O	O
508	NUM	O	O
-	PUN	O	O
C5	NAM	I-LOC	O
-	PUN	O	O
0031	NUM	O	O
/	PUN	O	O
2000	NUM	O	O
-	PUN	O	O
1999	NUM	O	O
/	PUN	O	O
2029	NUM	O	O
(	PUN	O	O
COS	ABR	I-LOC	O
)	PUN	O	O
)	PUN	O	O
.	SENT	O	O
	
,	PUN	O	B-SENT
rapporteur	ADJ	O	O
.	SENT	O	O
	
